case_id,tool_id,model,mutation_operator,oracle_detected,status,failure_class,initial_bpr,final_bpr,delta_bpr,complete_repair,effective_repair,regression,patch_parse_failures,patch_validation_failures,patch_application_failures,iterations_completed,runtime_seconds
case_000644,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_inter_class,True,completed,no_improvement,0.9988262910798122,0.9988262910798122,0.0,False,False,False,1,1,0,1,14.4328
case_000647,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,missing_transition,True,completed,no_improvement,0.9958333333333333,0.9958333333333333,0.0,False,False,False,0,1,0,1,7.8086
case_000648,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_target,True,completed,no_improvement,0.9876265466816648,0.9876265466816648,0.0,False,False,False,1,1,0,1,10.7887
case_000649,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_source,True,completed,no_improvement,0.9090909090909091,0.9090909090909091,0.0,False,False,False,1,1,0,1,1.4942
case_000650,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_event,True,completed,no_improvement,0.9047619047619048,0.9047619047619048,0.0,False,False,False,0,1,0,1,3.0955
case_000651,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_initial_state,True,completed,no_improvement,0.0,0.0,0.0,False,False,False,0,1,0,1,7.179
case_000654,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_flip,True,completed,complete_repair,0.9863013698630136,1.0,0.013698630137,True,True,False,0,0,0,1,2.1367
case_000655,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_weaken,True,completed,regression,0.9956896551724138,0.9913793103448276,-0.004310344828,False,False,True,0,0,0,1,8.5817
case_000656,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_strengthen,True,completed,no_improvement,0.9988038277511961,0.9988038277511961,0.0,False,False,False,1,1,0,1,11.5637
case_000666,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,missing_transition,True,completed,complete_repair,0.9868421052631579,1.0,0.013157894737,True,True,False,0,0,0,1,2.5907
case_000667,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_target,True,completed,no_improvement,0.9958333333333333,0.9958333333333333,0.0,False,False,False,0,1,0,1,8.7176
case_000668,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_source,True,completed,no_improvement,0.9873563218390805,0.9873563218390805,0.0,False,False,False,1,1,0,1,12.3557
case_000669,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_event,True,completed,no_improvement,0.5,0.5,0.0,False,False,False,0,0,0,1,2.1125
case_000670,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_initial_state,True,completed,effective_repair,0.0,0.9888888888888889,0.988888888889,False,True,False,0,0,0,1,2.7851
case_000673,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_flip,True,completed,complete_repair,0.9523809523809523,1.0,0.047619047619,True,True,False,0,0,0,1,1.1559
case_000674,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_weaken,True,completed,complete_repair,0.9041095890410958,1.0,0.095890410959,True,True,False,0,0,0,1,2.4575
case_000675,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_strengthen,True,completed,regression,0.9959016393442623,0.9918032786885246,-0.004098360656,False,False,True,0,0,0,1,11.963
case_000682,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_inter_class,True,completed,complete_repair,0.9871794871794872,1.0,0.012820512821,True,True,False,0,0,0,1,2.3202
case_000685,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,missing_transition,True,completed,complete_repair,0.9523809523809523,1.0,0.047619047619,True,True,False,0,0,0,1,1.3513
case_000686,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_target,True,completed,complete_repair,0.9859154929577465,1.0,0.014084507042,True,True,False,0,0,0,1,2.2153
case_000687,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_source,True,completed,no_improvement,0.9959016393442623,0.9959016393442623,0.0,False,False,False,0,1,0,1,9.291
case_000688,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_event,True,completed,no_improvement,0.9988505747126437,0.9988505747126437,0.0,False,False,False,0,1,0,1,10.1881
case_000689,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_initial_state,True,completed,effective_repair,0.0,0.5,0.5,False,True,False,0,0,0,1,1.4646
case_000692,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_flip,True,completed,no_improvement,0.998766954377312,0.998766954377312,0.0,False,False,False,0,1,0,1,10.4258
case_000693,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_weaken,True,completed,complete_repair,0.9545454545454546,1.0,0.045454545455,True,True,False,0,0,0,1,1.2013
case_000694,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_strengthen,True,completed,no_improvement,0.9868421052631579,0.9868421052631579,0.0,False,False,False,0,0,0,1,2.44
case_000704,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,missing_transition,True,completed,no_improvement,0.9988304093567252,0.9988304093567252,0.0,False,False,False,1,1,0,1,11.3374
case_000705,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_target,True,completed,complete_repair,0.7727272727272727,1.0,0.227272727273,True,True,False,0,0,0,1,1.2273
case_000706,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_source,True,completed,no_improvement,0.9859154929577465,0.9859154929577465,0.0,False,False,False,1,1,0,1,2.3222
case_000707,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_event,True,completed,regression,0.9957627118644068,0.9915254237288136,-0.004237288136,False,False,True,0,0,0,1,7.8447
case_000708,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_initial_state,True,completed,no_improvement,0.0,0.0,0.0,False,False,False,0,1,0,1,9.7614
case_000711,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_flip,True,completed,no_improvement,0.9953488372093023,0.9953488372093023,0.0,False,False,False,0,1,0,1,8.8309
case_000712,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_weaken,True,completed,no_improvement,0.9874141876430206,0.9874141876430206,0.0,False,False,False,1,1,0,1,12.9045
case_000713,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_strengthen,True,completed,no_improvement,0.9545454545454546,0.9545454545454546,0.0,False,False,False,0,0,0,1,1.1828
case_000723,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,missing_transition,True,completed,no_improvement,0.9631147540983607,0.9631147540983607,0.0,False,False,False,0,1,0,1,8.0543
case_000724,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_target,True,completed,no_improvement,0.9988571428571429,0.9988571428571429,0.0,False,False,False,1,1,0,1,8.6309
case_000725,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_source,True,completed,no_improvement,0.22727272727272727,0.22727272727272727,0.0,False,False,False,0,1,0,1,1.4349
case_000726,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_event,True,completed,no_improvement,0.9102564102564102,0.9102564102564102,0.0,False,False,False,0,1,0,1,2.9311
case_000727,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_initial_state,True,completed,no_improvement,0.0,0.0,0.0,False,False,False,0,1,0,1,9.1973
case_000730,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_flip,True,completed,complete_repair,0.9186046511627907,1.0,0.081395348837,True,True,False,0,0,0,1,2.8455
case_000731,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_weaken,True,completed,no_improvement,0.995575221238938,0.995575221238938,0.0,False,False,False,1,1,0,1,9.4467
case_000732,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_strengthen,True,completed,no_improvement,0.9875,0.9875,0.0,False,False,False,1,1,0,1,8.229
case_000742,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,missing_transition,True,completed,complete_repair,0.9113924050632911,1.0,0.088607594937,True,True,False,0,0,0,1,2.6363
case_000743,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_target,True,completed,no_improvement,0.47161572052401746,0.47161572052401746,0.0,False,False,False,1,1,0,1,9.7371
case_000744,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_source,True,completed,no_improvement,0.9265944645006017,0.9265944645006017,0.0,False,False,False,1,1,0,1,8.1212
case_000745,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_event,True,completed,no_improvement,0.9615384615384616,0.9615384615384616,0.0,False,False,False,1,1,0,1,1.2158
case_000746,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_initial_state,True,completed,complete_repair,0.0,1.0,1.0,True,True,False,0,0,0,1,2.4756
case_000749,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_flip,True,completed,complete_repair,0.47619047619047616,1.0,0.52380952381,True,True,False,0,0,0,1,1.4709
case_000750,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_weaken,True,completed,no_improvement,0.9880952380952381,0.9880952380952381,0.0,False,False,False,0,1,0,1,2.3947
case_000751,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_strengthen,True,completed,regression,0.9954337899543378,0.9908675799086758,-0.004566210046,False,False,True,0,0,0,1,8.0686
case_000761,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,missing_transition,True,completed,complete_repair,0.7727272727272727,1.0,0.227272727273,True,True,False,0,0,0,1,1.5024
case_000762,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_target,True,completed,complete_repair,0.9876543209876543,1.0,0.012345679012,True,True,False,0,0,0,1,2.3704
case_000763,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_source,True,completed,no_improvement,0.9957805907172996,0.9957805907172996,0.0,False,False,False,0,1,0,1,7.8024
case_000764,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_event,True,completed,no_improvement,0.9988038277511961,0.9988038277511961,0.0,False,False,False,0,1,0,1,9.6644
case_000765,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_initial_state,True,completed,effective_repair,0.0,0.22727272727272727,0.227272727273,False,True,False,0,0,0,1,1.5538
case_000768,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_flip,True,completed,no_improvement,0.9262394195888755,0.9262394195888755,0.0,False,False,False,0,1,0,1,10.2416
case_000769,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_weaken,True,completed,complete_repair,0.9615384615384616,1.0,0.038461538462,True,True,False,0,0,0,1,1.2026
case_000770,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_strengthen,True,completed,no_improvement,0.9876543209876543,0.9876543209876543,0.0,False,False,False,0,0,0,1,2.3494
case_000780,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,missing_transition,True,completed,no_improvement,0.998780487804878,0.998780487804878,0.0,False,False,False,1,1,0,1,11.3556
case_000781,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_target,True,completed,complete_repair,0.9523809523809523,1.0,0.047619047619,True,True,False,0,0,0,1,1.2212
case_000782,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_source,True,completed,no_improvement,0.987012987012987,0.987012987012987,0.0,False,False,False,1,1,0,1,2.3951
case_000783,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_event,True,completed,no_improvement,0.9957627118644068,0.9957627118644068,0.0,False,False,False,1,1,0,1,11.85
case_000784,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_initial_state,True,completed,no_improvement,0.0,0.0,0.0,False,False,False,1,1,0,1,12.9634
case_000787,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_flip,True,completed,regression,0.9634146341463414,0.959349593495935,-0.00406504065,False,False,True,0,0,0,1,10.357
case_000788,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_weaken,True,completed,no_improvement,0.9988221436984688,0.9988221436984688,0.0,False,False,False,1,1,0,1,11.1253
case_000789,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_strengthen,True,completed,no_improvement,0.7619047619047619,0.7619047619047619,0.0,False,False,False,0,1,0,1,1.8427
case_000799,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,missing_transition,True,completed,no_improvement,0.9954128440366973,0.9954128440366973,0.0,False,False,False,1,1,0,1,13.1087
case_000800,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_target,True,completed,no_improvement,0.9988095238095238,0.9988095238095238,0.0,False,False,False,1,1,0,1,11.7065
case_000801,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_source,True,completed,no_improvement,0.45454545454545453,0.45454545454545453,0.0,False,False,False,0,1,0,1,1.2731
case_000802,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_event,True,completed,no_improvement,0.9753086419753086,0.9753086419753086,0.0,False,False,False,0,1,0,1,2.9969
case_000803,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_initial_state,True,completed,no_improvement,0.0,0.0,0.0,False,False,False,1,1,0,1,10.5963
case_000806,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_flip,True,completed,no_improvement,0.7948717948717948,0.7948717948717948,0.0,False,False,False,0,1,0,1,3.4942
case_000807,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_weaken,True,completed,no_improvement,0.9959677419354839,0.9959677419354839,0.0,False,False,False,1,1,0,1,7.8575
case_000808,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_strengthen,True,completed,no_improvement,0.9524361948955916,0.9524361948955916,0.0,False,False,False,1,1,0,1,11.9307
case_000815,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_inter_class,True,completed,no_improvement,0.7415254237288136,0.7415254237288136,0.0,False,False,False,0,1,0,1,7.8393
case_000818,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,missing_transition,True,completed,no_improvement,0.9041095890410958,0.9041095890410958,0.0,False,False,False,0,1,0,1,2.4577
case_000819,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_target,True,completed,regression,0.9958333333333333,0.9916666666666667,-0.004166666667,False,False,True,0,0,0,1,8.201
case_000820,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_source,True,completed,no_improvement,0.9988165680473373,0.9988165680473373,0.0,False,False,False,1,1,0,1,8.2693
case_000821,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_event,True,completed,no_improvement,0.5,0.5,0.0,False,False,False,0,1,0,1,1.8574
case_000822,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_initial_state,True,completed,complete_repair,0.0,1.0,1.0,True,True,False,0,0,0,1,2.418
case_000825,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_flip,True,completed,complete_repair,0.9545454545454546,1.0,0.045454545455,True,True,False,0,0,0,1,1.2462
case_000826,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_weaken,True,completed,complete_repair,0.9866666666666667,1.0,0.013333333333,True,True,False,0,0,0,1,2.4236
case_000827,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_strengthen,True,completed,no_improvement,0.9956896551724138,0.9956896551724138,0.0,False,False,False,1,1,0,1,10.6381
case_000837,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,missing_transition,True,completed,complete_repair,0.9545454545454546,1.0,0.045454545455,True,True,False,0,0,0,1,1.4691
case_000838,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_target,True,completed,no_improvement,0.9871794871794872,0.9871794871794872,0.0,False,False,False,1,1,0,1,2.4295
case_000839,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_source,True,completed,no_improvement,0.99609375,0.99609375,0.0,False,False,False,0,1,0,1,7.9242
case_000840,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_event,True,completed,no_improvement,0.9988095238095238,0.9988095238095238,0.0,False,False,False,0,1,0,1,10.3909
case_000841,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_initial_state,True,completed,effective_repair,0.0,0.8214285714285714,0.821428571429,False,True,False,0,0,0,1,1.6404
case_000844,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_flip,True,completed,no_improvement,0.8896551724137931,0.8896551724137931,0.0,False,False,False,1,1,0,1,11.3387
case_000845,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_weaken,True,completed,no_improvement,0.5416666666666666,0.5416666666666666,0.0,False,False,False,0,0,0,1,1.1905
case_000846,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_strengthen,True,completed,no_improvement,0.9880952380952381,0.9880952380952381,0.0,False,False,False,0,0,0,1,2.4126
case_000856,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,missing_transition,True,completed,no_improvement,0.9987893462469734,0.9987893462469734,0.0,False,False,False,1,1,0,1,13.297
case_000857,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_target,True,completed,complete_repair,0.7619047619047619,1.0,0.238095238095,True,True,False,0,0,0,1,1.2194
case_000858,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_source,True,completed,no_improvement,0.9733333333333334,0.9733333333333334,0.0,False,False,False,0,1,0,1,2.3748
case_000859,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_event,True,completed,no_improvement,0.8508064516129032,0.8508064516129032,0.0,False,False,False,0,1,0,1,8.0673
case_000860,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_initial_state,True,completed,no_improvement,0.5081206496519721,0.5081206496519721,0.0,False,False,False,1,1,0,1,11.0325
case_000863,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_flip,True,completed,no_improvement,0.9961538461538462,0.9961538461538462,0.0,False,False,False,1,1,0,1,11.2493
case_000864,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_weaken,True,completed,no_improvement,0.9988479262672811,0.9988479262672811,0.0,False,False,False,0,1,0,1,12.1741
case_000865,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_strengthen,True,completed,no_improvement,0.9545454545454546,0.9545454545454546,0.0,False,False,False,0,0,0,1,1.2443
case_000872,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_inter_class,True,completed,no_improvement,0.9988888888888889,0.9988888888888889,0.0,False,False,False,1,1,0,1,8.7016
case_000875,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,missing_transition,True,completed,regression,0.9959016393442623,0.9098360655737705,-0.08606557377,False,False,True,0,0,0,1,10.374
case_000876,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_target,True,completed,no_improvement,0.9988249118683902,0.9988249118683902,0.0,False,False,False,1,1,0,1,11.0139
case_000877,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_source,True,completed,no_improvement,0.9523809523809523,0.9523809523809523,0.0,False,False,False,0,1,0,1,1.1404
case_000878,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_event,True,completed,complete_repair,0.9135802469135802,1.0,0.086419753086,True,True,False,0,0,0,1,2.61
case_000879,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_initial_state,True,completed,no_improvement,0.0,0.0,0.0,False,False,False,0,1,0,1,7.3354
case_000882,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_flip,True,completed,complete_repair,0.9863013698630136,1.0,0.013698630137,True,True,False,0,0,0,1,2.2214
case_000883,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_weaken,True,completed,regression,0.9959677419354839,0.9919354838709677,-0.004032258065,False,False,True,0,0,0,1,7.7344
case_000884,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_strengthen,True,completed,no_improvement,0.998812351543943,0.998812351543943,0.0,False,False,False,1,1,0,1,9.5898
case_000891,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_inter_class,True,completed,regression,0.9958677685950413,0.987603305785124,-0.00826446281,False,False,True,0,0,0,1,7.9764
case_000894,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,missing_transition,True,completed,complete_repair,0.9166666666666666,1.0,0.083333333333,True,True,False,0,0,0,1,2.6753
case_000895,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_target,True,completed,no_improvement,0.9959677419354839,0.9959677419354839,0.0,False,False,False,0,1,0,1,9.7623
case_000896,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_source,True,completed,no_improvement,0.9988465974625144,0.9988465974625144,0.0,False,False,False,1,1,0,1,10.7994
case_000897,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_event,True,completed,no_improvement,0.47619047619047616,0.47619047619047616,0.0,False,False,False,0,1,0,1,1.8101
case_000898,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_initial_state,True,completed,effective_repair,0.0,0.7051282051282052,0.705128205128,False,True,False,0,0,0,1,3.3665
case_000901,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_flip,True,completed,complete_repair,0.9545454545454546,1.0,0.045454545455,True,True,False,0,0,0,1,1.1974
case_000902,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_weaken,True,completed,complete_repair,0.9863013698630136,1.0,0.013698630137,True,True,False,0,0,0,1,2.2488
case_000903,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_strengthen,True,completed,regression,0.9956331877729258,0.9868995633187773,-0.008733624454,False,False,True,0,0,0,1,8.1279
case_000910,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_inter_class,True,completed,complete_repair,0.9880952380952381,1.0,0.011904761905,True,True,False,0,0,0,1,2.2533
case_000913,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,missing_transition,True,completed,complete_repair,0.9583333333333334,1.0,0.041666666667,True,True,False,0,0,0,1,1.5022
case_000914,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_target,True,completed,no_improvement,0.9871794871794872,0.9871794871794872,0.0,False,False,False,0,1,0,1,2.2923
case_000915,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_source,True,completed,no_improvement,0.9576271186440678,0.9576271186440678,0.0,False,False,False,0,1,0,1,8.3477
case_000916,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_event,True,completed,no_improvement,0.9988179669030733,0.9988179669030733,0.0,False,False,False,1,1,0,1,11.6936
case_000917,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_initial_state,True,completed,effective_repair,0.0,0.9090909090909091,0.909090909091,False,True,False,0,0,0,1,1.5133
case_000920,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_flip,True,completed,no_improvement,0.9988636363636364,0.9988636363636364,0.0,False,False,False,1,1,0,1,12.5152
case_000921,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_weaken,True,completed,no_improvement,0.7619047619047619,0.7619047619047619,0.0,False,False,False,0,1,0,1,1.7659
case_000922,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_strengthen,True,completed,no_improvement,0.691358024691358,0.691358024691358,0.0,False,False,False,0,1,0,1,3.9064
case_000932,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,missing_transition,True,completed,no_improvement,0.9987293519695044,0.9987293519695044,0.0,False,False,False,1,1,0,1,10.1007
case_000933,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_target,True,completed,no_improvement,0.7619047619047619,0.7619047619047619,0.0,False,False,False,0,1,0,1,1.1595
case_000934,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_source,True,completed,no_improvement,0.9871794871794872,0.9871794871794872,0.0,False,False,False,0,0,0,1,2.2585
case_000935,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_event,True,completed,no_improvement,0.9642857142857143,0.9642857142857143,0.0,False,False,False,1,1,0,1,11.7924
case_000936,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_initial_state,True,completed,no_improvement,0.0,0.0,0.0,False,False,False,1,1,0,1,11.9083
case_000939,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_flip,True,completed,regression,0.961864406779661,0.9576271186440678,-0.004237288136,False,False,True,0,0,0,1,5.8336
case_000940,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_weaken,True,completed,no_improvement,0.9988235294117647,0.9988235294117647,0.0,False,False,False,0,1,0,1,10.4125
case_000941,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_strengthen,True,completed,no_improvement,0.9545454545454546,0.9545454545454546,0.0,False,False,False,0,0,0,1,1.2636
case_000951,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,missing_transition,True,completed,regression,0.995475113122172,0.9909502262443439,-0.004524886878,False,False,True,0,0,0,1,11.8472
case_000952,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_target,True,completed,no_improvement,0.9988235294117647,0.9988235294117647,0.0,False,False,False,1,1,0,1,8.5721
case_000953,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_source,True,completed,no_improvement,0.95,0.95,0.0,False,False,False,0,1,0,1,1.1888
case_000954,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_event,True,completed,complete_repair,0.9041095890410958,1.0,0.095890410959,True,True,False,0,0,0,1,2.4566
case_000955,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_initial_state,True,completed,no_improvement,0.28773584905660377,0.28773584905660377,0.0,False,False,False,1,1,0,1,8.5949
case_000958,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_flip,True,completed,no_improvement,0.9876543209876543,0.9876543209876543,0.0,False,False,False,0,1,0,1,2.2452
case_000959,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_weaken,True,completed,no_improvement,0.99609375,0.99609375,0.0,False,False,False,1,1,0,1,7.9236
case_000960,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_strengthen,True,completed,no_improvement,0.9988505747126437,0.9988505747126437,0.0,False,False,False,1,1,0,1,10.7123
